rank,target,ref,signal_type,counter_trade,use_excess_return,threshold_width,hold_days,start_days,sma_period,correlation,other_message,trade_count,long_count,short_count,win_rate,total_profit,positive_year_ratio,worst_year_profit,average_pct,std_pct,t_value,average_long_pct,average_short_pct
7858,TRY_JPY,AUD_USD,bb,False,False,1.5,20,1,15,0.058694787,,226,124,102,50.000000000,112.848191336,46.666666667,-15.680559485,0.399105782,6.429957076,0.933112839,1.754498717,-1.248626806
7859,EUR_CHF,CAD_JPY,bb,False,False,2.0,20,1,50,-0.055755839,,88,46,42,53.409090909,0.248297794,66.666666667,-0.103166010,0.197231995,1.982875266,0.933089514,0.350763510,0.029078432
7860,USSPX500_Futures,EUR_AUD,bb,True,False,2.5,20,1,100,-0.021902942,,32,16,16,62.500000000,406.520000000,73.333333333,-75.800000000,0.811591181,4.920387879,0.933067297,0.857133245,0.766049116
7861,GBP_CHF,GBP_USD,bb,False,False,2.0,20,1,200,0.060277239,,49,28,21,48.979591837,0.440954196,50.000000000,-0.166256281,0.442314218,3.318616890,0.932978898,-0.130513828,1.206084947
7862,EUR_AUD,AUD_USD,bb,True,False,1.5,20,1,10,0.025175680,,245,115,130,51.836734694,0.667318614,60.000000000,-0.127506520,0.173406982,2.909405683,0.932922008,0.108356865,0.230951316
7863,UK100_Futures,USSPX500_Futures,change,False,False,1.0,20,1,200,-0.026756903,,191,134,57,55.497382199,2575.000000000,60.000000000,-1464.500000000,0.286772592,4.248557197,0.932852234,0.369421372,0.092475461
7864,ZAR_JPY,EUR_GBP,change,False,False,1.0,20,1,50,-0.009630594,,208,99,109,50.961538462,8.649282610,53.333333333,-1.562236199,0.338676347,5.236199702,0.932825336,0.461883389,0.226772704
7865,GBP_AUD,CBOE_Volatility_Index,bb,True,False,1.5,20,1,50,-0.047903172,,132,63,69,61.363636364,0.724127615,66.666666667,-0.205510347,0.257391028,3.170584992,0.932697840,0.043992429,0.452233228
7866,NZD_USD,EUR_JPY,sma,False,False,1.0,20,1,200,-0.002696086,,198,121,77,55.555555556,0.257626662,66.666666667,-0.118768192,0.240833575,3.633601999,0.932636205,0.375431327,0.029322821
7867,AUD_USD,GBP_USD,di,True,False,20.0,20,1,15,-0.038841608,,132,69,63,58.333333333,0.335540113,73.333333333,-0.154893285,0.259255152,3.194052407,0.932550423,0.090288744,0.444313599
7868,EUR_GBP,EUR_AUD,stoch,True,False,30.0,20,1,10,-0.015248601,,255,139,116,50.196078431,0.194333370,60.000000000,-0.062441952,0.130390989,2.233118272,0.932407900,0.137235292,0.122189625
7869,USSPX500_Futures,EUR_CHF,change,False,False,1.0,20,1,100,0.085488136,,153,68,85,58.169934641,487.550000000,60.000000000,-238.950000000,0.376397756,4.993944036,0.932285800,0.831271237,0.012498970
7870,US30_Futures,GBP_JPY,bb,True,False,2.5,20,1,15,-0.025333709,,56,31,25,53.571428571,2657.900000000,57.142857143,-1004.000000000,0.500720525,4.019344394,0.932253854,1.155814877,-0.311596472
7871,EUR_NZD,EUR_NZD,bb,True,False,1.5,20,1,15,-0.052009729,,219,115,104,53.881278539,0.878590000,60.000000000,-0.122180000,0.195737489,3.107272908,0.932216254,0.005679021,0.405898294
7872,USD_CHF,GBP_JPY,bb,True,False,2.0,20,1,50,0.023798971,,83,42,41,54.216867470,0.233344678,40.000000000,-0.077031064,0.336319028,3.287314058,0.932071628,0.264640711,0.409745596
7873,EUR_JPY,EUR_CHF,stoch,False,False,30.0,20,1,15,-0.065727515,,226,104,122,54.424778761,60.362268480,53.333333333,-10.940402480,0.191822110,3.093885446,0.932070267,0.265882470,0.128688689
7874,EUR_JPY,COPPER_USD,di,True,False,20.0,20,1,15,0.026232552,,142,71,71,55.633802817,44.198778828,60.000000000,-20.356684864,0.258941183,3.310740479,0.932009117,0.449379942,0.068502424
7875,EUR_GBP,EUR_GBP,bb,False,False,1.5,20,1,200,0.009970147,,89,42,47,49.438202247,0.149651207,66.666666667,-0.096688008,0.228885712,2.316995529,0.931941153,0.324269798,0.143648868
7876,OIL_USD,AUD_JPY,change,False,False,1.0,20,1,200,0.006532588,,206,131,75,50.485436893,30.210000000,60.000000000,-64.600000000,0.628681053,9.683558057,0.931813549,0.853433795,0.236112929
7877,GBP_USD,EUR_CHF,bb,False,False,2.5,20,1,15,0.037736759,,53,23,30,52.830188679,0.169854180,60.000000000,-0.159656772,0.253428084,1.980039332,0.931791743,0.602450562,-0.014155816
7878,EUR_USD,EUR_AUD,sma,True,False,1.0,20,1,100,-0.057108958,,196,110,86,52.040816327,0.427856295,40.000000000,-0.157518331,0.198768320,2.986697173,0.931716981,0.238248901,0.148269902
7879,US30_Futures,OIL_USD,bb,False,False,1.0,20,1,100,-0.004495720,,151,98,53,54.966887417,4504.000000000,42.857142857,-1175.000000000,0.327148035,4.315744212,0.931487633,0.485689397,0.033996084
7880,UK100_Futures,EUR_GBP,stoch,False,False,30.0,20,1,15,-0.006204958,,241,114,127,49.377593361,3416.500000000,60.000000000,-1564.500000000,0.300425696,5.006923599,0.931482356,0.143323799,0.441446296
7881,EUR_USD,US30_Futures,stoch,False,False,30.0,20,1,10,-0.028109803,,248,142,106,55.645161290,0.449218084,64.285714286,-0.119853324,0.161925891,2.737641528,0.931462884,0.138360487,0.193494639
7882,AUD_USD,CAD_JPY,stoch,False,False,30.0,20,1,50,-0.054682320,,159,91,68,54.088050314,0.205781812,66.666666667,-0.162694562,0.254268152,3.442608189,0.931328580,0.491019198,-0.062560455
7883,GBP_CHF,SILVER_USD,bb,True,False,2.0,20,1,15,-0.017217841,,148,69,79,52.702702703,0.496329388,60.000000000,-0.101641475,0.179171474,2.341272198,0.930996005,0.471001861,-0.075718356
7884,GBP_CHF,NZD_JPY,bb,False,False,2.0,20,1,15,-0.050122368,,142,69,73,49.295774648,0.559569203,53.333333333,-0.238768327,0.185511806,2.374663935,0.930922589,0.126631279,0.241166002
7885,CAD_JPY,NZD_JPY,bb,True,False,1.5,20,1,50,-0.026453225,,135,50,85,55.555555556,38.794307385,66.666666667,-17.773728860,0.302934320,3.781038873,0.930902551,0.647567225,0.100209082
7886,EUR_USD,GBP_CHF,bb,True,False,2.0,20,1,15,-0.039528581,,140,71,69,53.571428571,0.364239449,53.333333333,-0.149510288,0.224737326,2.857127007,0.930699929,-0.127502098,0.587186589
7887,OIL_USD,OIL_USD,change,False,False,1.0,20,1,50,0.013058428,,233,131,102,52.360515021,142.000000000,53.333333333,-26.450000000,0.619914632,10.167458280,0.930673716,1.492058520,-0.500191734
7888,NQ100_Futures,NZD_USD,di,True,False,20.0,20,1,15,-0.023588693,,125,59,66,52.000000000,868.950000000,46.666666667,-495.000000000,0.473510378,5.689183420,0.930538985,0.590160150,0.369232552
7889,AUD_NZD,AUD_NZD,sma,True,False,1.0,20,1,200,-0.148016049,,181,101,80,51.381215470,0.315067044,73.333333333,-0.165054732,0.144919488,2.095281123,0.930515858,0.136566458,0.155465188
7890,EUR_JPY,CHF_JPY,bb,False,False,2.0,20,1,200,0.010436252,,56,40,16,50.000000000,31.518219336,57.142857143,-7.780029904,0.400748391,3.223887514,0.930220532,0.592655676,-0.079019819
7891,US30_Futures,EUR_CHF,sma,False,False,1.0,20,1,200,0.079959389,,118,53,65,57.627118644,5355.000000000,42.857142857,-1677.000000000,0.397227360,4.639045906,0.930146781,1.165815423,-0.229467523
7892,ZAR_JPY,EUR_AUD,bb,True,False,1.5,20,1,200,-0.088649436,,93,56,37,52.688172043,5.607614678,64.285714286,-2.861706530,0.467367558,4.845892308,0.930092793,0.150410838,0.947085838
7893,GBP_USD,NZD_JPY,bb,False,False,1.0,20,1,100,0.012314601,,163,99,64,53.987730061,0.519139802,40.000000000,-0.116843632,0.199420428,2.737567424,0.930033563,0.071457982,0.397362336
7894,UK100_Futures,US30_Futures,stoch,True,False,30.0,20,1,100,-0.107662602,,132,32,100,45.454545455,2506.500000000,78.571428571,-1285.500000000,0.345723023,4.270929489,0.930021238,1.455394533,-0.009371860
7895,USD_CHF,USSPX500_Futures,bb,False,False,1.5,20,1,50,-0.029062013,,138,83,55,52.898550725,0.463421453,60.000000000,-0.308092413,0.241617838,3.052114885,0.929967264,0.187812272,0.322815330
7896,GBP_USD,UK100_Futures,di,False,False,20.0,20,1,10,0.059723673,,192,89,103,50.000000000,0.548166861,60.000000000,-0.154291093,0.157015269,2.339648347,0.929912136,0.160460855,0.154038015
7897,AUD_JPY,EUR_AUD,di,False,False,20.0,20,1,15,-0.015493960,,119,62,57,53.781512605,24.596065073,53.333333333,-17.647387252,0.323307101,3.792879262,0.929864581,0.941451747,-0.349060760
7898,NQ100_Futures,CAD_JPY,bb,False,False,1.5,20,1,15,0.023782490,,208,109,99,49.038461538,1479.540000000,60.000000000,-329.750000000,0.408187461,6.331161792,0.929839338,0.755224549,0.026096123
7899,USSPX500_Futures,USD_CHF,stoch,True,False,30.0,20,1,10,-0.026606189,,262,135,127,54.580152672,677.850000000,66.666666667,-255.810000000,0.273254819,4.756988409,0.929793234,0.415908186,0.121615413
7900,US30_Futures,EUR_NZD,bb,False,False,1.5,20,1,10,0.037483385,,209,105,104,50.717703349,3538.100000000,50.000000000,-2429.300000000,0.277308309,4.312106012,0.929708062,0.591866831,-0.040274814
7901,EUR_USD,GBP_CHF,change,True,False,1.0,20,1,100,0.020240253,,198,101,97,51.010101010,0.416965084,60.000000000,-0.095920450,0.187081380,2.831615740,0.929670056,0.305553463,0.063723851
7902,EUR_JPY,US30_Futures,bb,False,False,1.0,20,1,200,0.005792779,,136,102,34,56.617647059,53.028217584,76.923076923,-33.102870928,0.286442385,3.593556961,0.929570221,0.369185306,0.038213625
7903,GBP_JPY,EUR_USD,change,False,False,1.0,20,1,50,0.083588871,,216,115,101,52.777777778,90.453552925,53.333333333,-24.818787928,0.213299059,3.372752105,0.929461474,0.373778743,0.030574667
7904,GBP_USD,CHF_JPY,stoch,False,False,30.0,20,1,15,0.036617799,,240,126,114,50.416666667,0.618350968,60.000000000,-0.188948888,0.153417349,2.557279886,0.929398212,0.136120468,0.172534955
7905,EUR_AUD,GOLD_USD,bb,False,False,1.5,20,1,15,0.042755812,,211,119,92,54.976303318,0.533059849,66.666666667,-0.261986080,0.188957581,2.953396469,0.929359615,-0.001035595,0.434709624
7906,USSPX500_Futures,CHF_JPY,change,False,False,1.0,20,1,100,0.032402594,,209,132,77,54.066985646,561.020000000,60.000000000,-255.750000000,0.297480660,4.628092843,0.929244111,0.384991879,0.147461428
7907,OIL_USD,GBP_AUD,bb,True,False,2.0,20,1,200,-0.134528483,,47,25,22,48.936170213,70.370000000,57.142857143,-17.730000000,1.497618206,11.050511244,0.929111144,1.404640778,1.603274374
7908,EUR_JPY,ZAR_JPY,bb,True,False,1.5,20,1,200,-0.040741332,,92,50,42,54.347826087,46.914208312,66.666666667,-29.964285440,0.378034134,3.902647515,0.929106720,0.425417037,0.321625915
7909,USD_CHF,GBP_AUD,bb,False,False,2.5,20,1,15,0.086357759,,40,26,14,57.500000000,0.183648629,50.000000000,-0.065274016,0.394844162,2.687948147,0.929040893,0.218772369,0.721834635
7910,GBP_CHF,EUR_JPY,sma,False,False,1.0,20,1,100,0.097324789,,201,119,82,53.233830846,0.794630606,66.666666667,-0.261347293,0.178023713,2.716983384,0.928942647,0.145319245,0.225485075
7911,GBP_AUD,USSPX500_Futures,sma,False,False,1.0,20,1,200,0.161403056,,200,134,66,53.000000000,0.746420896,80.000000000,-0.138315347,0.184953437,2.815887437,0.928885350,-0.035734040,0.633015890
7912,GBP_AUD,CBOE_Volatility_Index,sma,True,False,1.0,20,1,200,-0.133788745,,239,142,97,52.719665272,0.792563089,53.333333333,-0.279642688,0.176167756,2.932524742,0.928717628,-0.006808428,0.444029800
7913,NQ100_Futures,EUR_AUD,sma,False,False,1.0,20,1,15,0.004570092,,212,104,108,52.830188679,1854.220000000,66.666666667,-1205.000000000,0.412624055,6.470684956,0.928479282,0.738112423,0.099190811
7914,USD_CHF,AUD_USD,change,True,False,1.0,20,1,10,-0.053645116,,262,124,138,55.343511450,0.555777920,73.333333333,-0.161214147,0.184339171,3.214017758,0.928367662,0.358743690,0.027627864
7915,US30_Futures,EUR_AUD,bb,False,False,1.0,20,1,50,-0.009937817,,170,78,92,50.000000000,5761.000000000,57.142857143,-1739.000000000,0.310926913,4.367054269,0.928312475,0.786486108,-0.092264578
7916,EUR_USD,EUR_USD,bb,False,False,1.5,20,1,50,0.062898397,,135,72,63,52.592592593,0.359170528,66.666666667,-0.151569954,0.223277514,2.794797405,0.928242697,0.189480277,0.261902928
7917,CAD_JPY,US30_Futures,change,False,False,1.0,20,1,10,-0.015366294,,251,136,115,53.386454183,47.483500270,64.285714286,-12.862414380,0.201364146,3.437294484,0.928116009,0.188523937,0.216549088
7918,NZD_JPY,OIL_USD,bb,True,False,2.0,20,1,10,-0.007678233,,119,65,54,53.781512605,20.943677702,40.000000000,-19.694714500,0.390946020,4.595027479,0.928115795,0.903728479,-0.226292125
7919,AUD_USD,COPPER_USD,bb,False,False,2.5,20,1,15,0.004996139,,54,24,30,42.592592593,0.295144097,66.666666667,-0.078319772,0.577863936,4.576493507,0.927875314,0.444993632,0.684160179
7920,GBP_USD,NQ100_Futures,stoch,False,False,30.0,20,1,15,0.019175964,,247,144,103,55.060728745,0.572166554,60.000000000,-0.180161267,0.143977396,2.438990568,0.927753648,0.034293381,0.297322038
7921,CAD_JPY,EUR_JPY,stoch,True,False,30.0,20,1,50,-0.036518985,,162,62,100,52.469135802,35.812770935,73.333333333,-20.440732360,0.255147304,3.500407978,0.927747571,0.954549294,-0.178481930
7922,EUR_GBP,USD_CHF,sma,False,False,1.0,20,1,100,0.062625696,,198,81,117,49.494949495,0.208874166,46.666666667,-0.075955111,0.138083866,2.094354194,0.927738122,0.215804730,0.084277114
7923,GBP_USD,CAD_JPY,stoch,False,False,30.0,20,1,200,0.040096437,,113,67,46,53.097345133,0.471447728,66.666666667,-0.137539940,0.225362868,2.582439064,0.927665701,0.329465817,0.073734659
7924,AUD_JPY,AUD_NZD,bb,False,False,2.5,20,1,50,0.073364548,,44,18,26,50.000000000,19.160125679,53.333333333,-4.960168144,0.566656538,4.052816205,0.927447496,0.431989093,0.659887845
7925,UK100_Futures,GBP_AUD,change,False,False,1.0,20,1,100,0.019056709,,201,85,116,51.741293532,3979.500000000,53.333333333,-1341.500000000,0.304789108,4.659585963,0.927363808,0.280813676,0.322357312
7926,CAD_JPY,GOLD_USD,sma,True,False,1.0,20,1,50,0.002789634,,230,100,130,54.347826087,49.579835525,60.000000000,-10.611669540,0.218570070,3.574890834,0.927239286,0.391156471,0.085811299
7927,EUR_GBP,AUD_NZD,bb,False,False,1.5,20,1,50,0.002733371,,135,62,73,52.592592593,0.208148272,53.333333333,-0.045340941,0.189900302,2.379714225,0.927187851,0.219997004,0.164338719
7928,EUR_GBP,AUD_JPY,bb,True,False,1.0,20,1,50,-0.020635259,,188,75,113,54.787234043,0.238297233,53.333333333,-0.054133940,0.144717899,2.140126690,0.927174951,0.284832591,0.051721422
7929,USD_JPY,US30_Futures,sma,False,False,1.0,20,1,200,-0.002820483,,188,131,57,50.531914894,33.475790800,53.846153846,-12.189605600,0.182287813,2.695750797,0.927164549,0.366500541,-0.241078280
7930,UK100_Futures,UK100_Futures,bb,True,False,1.5,20,1,50,-0.107711525,,136,55,81,46.323529412,2538.000000000,53.333333333,-433.500000000,0.343607857,4.322737718,0.926987023,0.905792118,-0.038122197
7931,EUR_CHF,NQ100_Futures,bb,True,False,1.0,20,1,200,-0.023003223,,148,36,112,44.594594595,0.267120390,46.666666667,-0.109141712,0.146808271,1.926685732,0.926980291,0.296367583,0.098735635
7932,EUR_AUD,GBP_JPY,sma,False,False,1.0,20,1,200,0.105183898,,191,114,77,51.308900524,0.501312498,66.666666667,-0.223063303,0.199519669,2.975183212,0.926805677,-0.078813930,0.611597985
7933,EUR_JPY,USSPX500_Futures,sma,False,False,1.0,20,1,200,-0.020031595,,200,134,66,55.000000000,53.139712468,53.333333333,-28.456671824,0.205484723,3.135688018,0.926748071,0.349565237,-0.087042381
7934,EUR_AUD,EUR_AUD,bb,True,False,2.5,20,1,50,-0.072963939,,46,21,25,60.869565217,0.316918828,66.666666667,-0.189715901,0.434239086,3.178051741,0.926716433,-0.313581167,1.062408099
7935,AUD_NZD,ZAR_JPY,bb,True,False,2.0,20,1,200,-0.087039006,,49,29,20,53.061224490,0.175386313,69.230769231,-0.070851360,0.285403781,2.155898546,0.926679260,0.590467255,-0.156938255
7936,NZD_USD,GOLD_USD,change,False,False,1.0,20,1,50,-0.004074447,,232,134,98,53.448275862,0.341155326,66.666666667,-0.101836657,0.230060713,3.781447444,0.926677003,0.432522847,-0.046775266
7937,EUR_GBP,EUR_AUD,bb,False,False,2.0,20,1,100,0.013103709,,62,29,33,54.838709677,0.146931480,53.333333333,-0.037548544,0.259186923,2.202467136,0.926615357,0.655561063,-0.089141867
7938,USD_CHF,NZD_JPY,stoch,False,False,30.0,20,1,15,-0.031548030,,243,134,109,51.440329218,0.493067112,66.666666667,-0.175477240,0.171455398,2.884435964,0.926602349,0.179147116,0.161999524
7939,ZAR_JPY,USSPX500_Futures,di,False,False,20.0,20,1,15,-0.011261034,,127,65,62,51.181102362,10.462683144,66.666666667,-1.599045470,0.433479746,5.272122328,0.926584843,0.641094707,0.215818899
7940,EUR_USD,NQ100_Futures,sma,False,False,1.0,20,1,15,0.003361127,,269,147,122,52.044609665,0.551657474,53.333333333,-0.108806833,0.154998723,2.743594691,0.926582956,0.070934846,0.256288805
7941,AUD_NZD,NZD_JPY,stoch,True,False,30.0,20,1,200,0.007464521,,109,28,81,53.211009174,0.251158510,60.000000000,-0.079484508,0.175751379,1.980638293,0.926417645,0.528363913,0.053860626
7942,GBP_JPY,SILVER_USD,bb,False,False,2.0,20,1,200,0.035910966,,57,41,16,56.140350877,43.900879216,60.000000000,-18.397618860,0.463071241,3.773927867,0.926385274,0.225392949,1.072121865
7943,EUR_USD,EUR_NZD,sma,False,False,1.0,20,1,10,0.042007199,,239,114,125,52.719665272,0.526784217,60.000000000,-0.106742016,0.170097400,2.838811273,0.926318001,0.285129100,0.065188489
7944,EUR_USD,EUR_USD,bb,False,False,1.0,20,1,10,0.018173425,,276,142,134,49.637681159,0.576581862,60.000000000,-0.085365620,0.143463006,2.573016514,0.926300489,0.106362030,0.182778965
7945,EUR_NZD,UK100_Futures,stoch,True,False,30.0,20,1,10,-0.018090419,,272,123,149,50.735294118,1.003020000,60.000000000,-0.141110000,0.170350593,3.033248226,0.926232787,0.253804249,0.101459321
7946,OIL_USD,EUR_AUD,change,True,False,1.0,20,1,10,-0.050968318,,256,134,122,54.687500000,127.370000000,66.666666667,-11.380000000,0.599046219,10.349301659,0.926124276,1.296213888,-0.166695319
7947,EUR_AUD,EUR_JPY,stoch,True,False,30.0,20,1,10,0.015489699,,274,129,145,53.649635036,0.883517585,73.333333333,-0.116770329,0.177887441,3.179797183,0.926021668,0.174553719,0.180853304
7948,EUR_GBP,AUD_JPY,bb,True,False,2.5,20,1,50,-0.020635259,,39,24,15,56.410256410,0.097755143,64.285714286,-0.068782274,0.286290822,1.930736845,0.926012064,0.166215259,0.478411723
7949,NQ100_Futures,GBP_AUD,stoch,True,False,30.0,20,1,100,0.002633997,,133,86,47,54.887218045,1124.220000000,53.333333333,-573.250000000,0.504468945,6.283399007,0.925903269,0.690514768,0.164044673
7950,UK100_Futures,CHF_JPY,change,True,False,1.0,20,1,50,-0.057242289,,218,86,132,49.082568807,3353.000000000,60.000000000,-381.500000000,0.289347044,4.614181770,0.925875511,0.237435432,0.323168245
7951,CAD_JPY,EUR_NZD,stoch,True,False,30.0,20,1,200,-0.033534535,,110,69,41,55.454545455,31.353650100,57.142857143,-13.251706260,0.291752704,3.304988699,0.925851327,0.550870270,-0.144323200
7952,TRY_JPY,US30_Futures,bb,False,False,1.5,20,1,100,-0.015163664,,106,71,35,55.660377358,32.064500976,64.285714286,-4.984420604,0.451423593,5.020035779,0.925828132,1.590793841,-1.859870340
7953,GBP_USD,NQ100_Futures,stoch,False,False,30.0,20,1,200,0.044304469,,133,106,27,56.390977444,0.456328835,66.666666667,-0.250536618,0.195637916,2.437148051,0.925756856,0.202056992,0.170437103
7954,GBP_JPY,US30_Futures,stoch,False,False,30.0,20,1,50,0.023915163,,161,112,49,55.900621118,74.350589767,50.000000000,-19.782306960,0.242830348,3.328337438,0.925738979,0.443626650,-0.216132626
7955,OIL_USD,AUD_USD,sma,False,False,1.0,20,1,100,0.175945950,,200,117,83,51.000000000,98.370000000,46.666666667,-39.980000000,0.687163659,10.497578452,0.925733654,1.106893364,0.095496484
7956,GBP_JPY,EUR_CHF,change,False,False,1.0,20,1,15,-0.065629650,,128,62,66,55.468750000,67.106124322,46.666666667,-22.217112488,0.268501222,3.281485713,0.925722317,0.140663266,0.388591423
7957,CHF_JPY,UK100_Futures,bb,False,False,2.0,20,1,50,0.078435410,,83,37,46,48.192771084,29.300536717,46.666666667,-8.672966252,0.277964432,2.735918820,0.925603667,0.213805854,0.329570244
7958,NZD_USD,AUD_USD,sma,False,False,1.0,20,1,200,0.025022035,,197,117,80,54.822335025,0.219603088,53.333333333,-0.156036184,0.237054698,3.594695065,0.925592067,0.323265305,0.110971684
7959,OIL_USD,COPPER_USD,bb,False,False,2.0,20,1,15,0.066593550,,147,73,74,52.380952381,54.180000000,60.000000000,-17.770000000,0.748974006,9.811042487,0.925572102,1.619338336,-0.109628645
7960,CHF_JPY,GBP_USD,bb,True,False,1.0,20,1,100,-0.025070766,,163,72,91,52.760736196,34.000325337,66.666666667,-14.610881712,0.212121821,2.926044218,0.925546547,0.580619115,-0.079436477
7961,COPPER_USD,EUR_USD,bb,False,False,2.5,20,1,100,0.063449937,,30,18,12,56.666666667,1.667000000,57.142857143,-0.329000000,1.603104267,9.487827974,0.925455617,0.117313814,3.831789947
7962,USD_JPY,USD_JPY,sma,False,False,1.0,20,1,10,-0.003641122,,196,98,98,51.530612245,44.972587360,73.333333333,-10.965825120,0.190587948,2.883261672,0.925421130,0.550067189,-0.168891292
7963,GBP_CHF,TRY_JPY,bb,False,False,1.0,20,1,100,0.063912067,,159,72,87,59.748427673,0.642469930,46.666666667,-0.284747636,0.198648047,2.706728278,0.925418551,0.124525532,0.259990818
